LATITUDE,LONGITUDE,TAGS,LOBSTER_ID,RECAPTURE,CARAPACE_LENGTH,SEX,FEMALE_MATURITY,BERRIED_STATE,COLOUR,STATUS,WEIGHT,DEPTH,SHOT_DATE
-42.95136178,147.356745,T69983,108136,Y,125,F,Y,YR,R,R,,10,26/09/2006
-42.95136178,147.356745,T107346,135919,Y,119,F,Y,YR,R,R,,10,26/09/2006
-42.95136178,147.356745,T109292,136916,Y,116,F,Y,YR,R,R,,10,26/09/2006
-42.95136178,147.356745,T177010,198744,Y,109,F,Y,YR,R,R,,10,26/09/2006
-42.95136178,147.356745,T240138,253406,N,81,M,,,R,R,,10,26/09/2006
-42.95138,147.3564,T239154,255855,Y,153,M,,,R,R,,10,17/04/2007
-42.95138,147.3564,T239089,255253,Y,149,M,,,R,R,,10,17/04/2007
-42.95138,147.3564,T220701,252835,Y,151,M,,,R,R,,10,17/04/2007
-42.95138,147.3564,T102562,134409,Y,174,M,,,R,R,,10,17/04/2007
-42.9514,147.35811676,T230406,250186,Y,113,M,,,R,R,,10,14/01/2008
-42.9514,147.35811676,T299489,278760,N,135,M,,,R,R,,10,14/01/2008
-42.9514,147.35811676,T232268,250843,Y,118,M,,,R,R,,10,14/01/2008
-42.9514,147.35811676,T109604,137442,Y,169,M,,,R,R,,10,14/01/2008
-42.9514,147.35811676,T299490,278761,N,156,M,,,R,R,,10,14/01/2008
-42.9514,147.35811676,T299491,278762,N,99,F,Y,N,R,R,,10,14/01/2008
-42.9514,147.3576,,,N,145,M,,,R,D,,10,2/02/2009
-42.9514,147.3576,T284903,298984,N,160,M,,,R,R,,10,2/02/2009
-42.9514,147.3563,T66955,108302,Y,132,F,Y,N,R,R,,10,2/02/2009
-42.9514,147.3563,T284912,298993,N,97,F,Y,N,R,R,,10,2/02/2009
-42.9514,147.3569,T209491,227339,Y,109,F,Y,N,R,R,,10,3/02/2009
-42.9514,147.3569,T239142,255303,Y,143,M,,,R,R,,10,3/02/2009
-42.9514,147.3569,T214932,227211,Y,157,M,,,R,R,,10,3/02/2009
-42.9514,147.3569,T184917,299015,N,87,M,,,R,R,,10,3/02/2009
-42.9514,147.3569,T299493,278764,Y,119,F,Y,N,R,R,,10,3/02/2009
-42.9514,147.3569,T219363,227343,Y,148,M,,,R,R,,10,3/02/2009
-42.9514,147.3569,TW253533,242349,Y,102,F,Y,N,R,R,,10,3/02/2009
-42.9514,147.3569,TW265986,267550,Y,104,F,Y,N,R,R,,10,3/02/2009
-42.9514,147.3576,T284980,299060,N,97,F,Y,N,R,R,,10,4/02/2009
-42.9514,147.3576,T284979,299061,N,96,F,Y,N,R,R,,10,4/02/2009
-42.9514,147.3576,TW265688,267024,Y,110,F,Y,N,R,R,,10,4/02/2009
-42.9514,147.3576,TW253097,242013,Y,101,F,Y,N,R,R,,10,4/02/2009
-42.9514,147.3576,T284978,299062,N,132,M,,,R,R,,10,4/02/2009
-42.9514,147.3576,T240115,253378,Y,109,M,,,R,R,,10,4/02/2009
-42.9514,147.3576,T284977,299063,N,128,M,,,R,R,,10,4/02/2009
-42.9514,147.3563,T284970,299068,N,107,F,Y,N,R,R,,10,4/02/2009
-42.9514,147.3563,T284969,299069,N,143,M,,,R,R,,10,4/02/2009
-42.9514,147.3563,T237586,251463,Y,122,F,Y,N,R,R,,10,4/02/2009
-42.9514,147.3563,T223919,252975,Y,164,M,,,R,R,,10,4/02/2009
-42.9514,147.3563,T235061,251420,Y,155,M,,,R,R,,10,4/02/2009
-42.9514,147.3569,T320050,299084,N,143,M,,,R,R,,10,5/02/2009
-42.9514,147.3569,T175274,199112,Y,159,M,,,R,R,,10,5/02/2009
-42.951408,147.3575573,T206453,213905,Y,107,F,Y,Y,R,R,,,18/05/2010
-42.951408,147.3575573,T286283,333113,N,100,F,Y,Y,R,R,,,18/05/2010
-42.95141,147.3563333,T234423,278717,N,165,M,,,R,R,,10,17/01/2008
-42.95141,147.3563333,T234424,278718,N,163,M,,,R,R,,10,17/01/2008
-42.95141,147.3563333,T223995,253214,Y,153,M,,,R,R,,10,17/01/2008
-42.95141,147.3575583,T209093,226673,Y,166,M,,,R,R,,10,15/01/2008
-42.95141,147.3575583,T209039,226537,Y,151,M,,,R,R,,10,15/01/2008
-42.95141,147.3575583,T161343,191919,Y,169,M,,,R,R,,10,15/01/2008
-42.95141,147.3575583,T299526,278794,N,107,F,Y,N,R,R,,10,15/01/2008
-42.95141,147.3575583,T299527,278795,N,118,F,Y,N,R,R,,10,15/01/2008
-42.95141,147.3575583,TW250574,240874,Y,104,M,,,R,R,,10,15/01/2008
-42.95141,147.3575583,T190186,213851,Y,172,M,,,R,R,,10,15/01/2008
-42.95141,147.3569444,T159105,182873,Y,124,F,Y,N,R,R,,10,16/01/2008
-42.95141,147.3569444,T112340,158157,Y,123,F,Y,N,R,R,,10,16/01/2008
-42.95141,147.3569444,T235885,257545,Y,166,M,,,R,R,,10,16/01/2008
-42.95141,147.3569444,T109873,141305,Y,128,F,Y,N,R,R,,10,16/01/2008
-42.95141,147.3569444,T237767,251505,Y,168,M,,,R,R,,10,16/01/2008
-42.95141,147.3569444,T299548,278816,N,135,M,,,R,R,,10,16/01/2008
-42.95141,147.3569444,TW262896,240390,Y,89,F,Y,N,R,R,,10,16/01/2008
-42.95141,147.3569444,T239111,255275,Y,168,M,,,R,R,,10,16/01/2008
-42.95141,147.3569444,T240123,253386,Y,143,M,,,R,R,,10,16/01/2008
-42.95141,147.3569444,T214866,227017,Y,113,F,Y,N,R,R,,10,16/01/2008
-42.95142,147.35675,T150832,180660,Y,118,F,Y,YR,R,R,,10,27/09/2006
-42.95143,147.3567,T237936,255750,N,156,M,,,R,R,,10,19/04/2007
-42.95143,147.3567,T214933,227213,Y,157,M,,,R,R,,10,19/04/2007
-42.95143,147.3567,T237937,255751,N,125,M,,,R,R,,10,19/04/2007
-42.95144,147.3561,T209426,227273,Y,131,M,,,R,R,,10,18/04/2007
-42.95144,147.3561,T204032,213932,Y,132,M,,,R,R,,10,18/04/2007
-42.95144,147.3561,T240123,253386,Y,131,M,,,R,R,,10,18/04/2007
-42.95144,147.3561,TW250484,240834,Y,92,M,,,RP,R,,10,18/04/2007
-42.95144,147.3561,T239137,255298,Y,124,M,,,R,R,,10,18/04/2007
-42.95144,147.3566,T209463 T209464,227356,Y,128,M,,,R,R,,10,18/04/2007
-42.95145,147.35645,T240142,253402,N,102,M,,,R,R,,10,26/09/2006
-42.95145,147.35645,T240141,253403,N,86,F,Y,N,R,R,,10,26/09/2006
-42.95145,147.35645,T214863,226946,Y,121,M,,,R,R,,10,26/09/2006
-42.95145,147.35645,T102709,134545,Y,120,F,Y,YR,R,R,,10,26/09/2006
-42.9515,147.35669,,,N,120,M,,,R,D,,10,27/09/2006
-42.9515,147.35669,,,N,91,F,,YR,R,D,,10,27/09/2006
-42.9515,147.35669,T232452,251074,Y,97,F,Y,YR,R,R,,10,27/09/2006
-42.9515,147.35669,,,N,88,M,,,R,D,,10,27/09/2006
-42.95151,147.35687,T209103,226683,Y,86,M,,,R,R,,10,25/09/2006
-42.95151,147.35687,T235028,251389,Y,109,F,Y,YE,R,R,,10,25/09/2006
-42.951543,147.356288,T240117,253380,N,93,F,Y,YR,R,R,,10,25/09/2006
-42.951543,147.356288,T240118,253381,N,131,M,,,R,R,,10,25/09/2006
-42.951543,147.356288,T240119,253382,N,108,M,,,R,R,,10,25/09/2006
-42.951543,147.356288,T240120,253383,N,101,M,,,R,R,,10,25/09/2006
-42.951543,147.356288,T240121,253384,N,103,F,Y,YR,R,R,,10,25/09/2006
-42.951543,147.356288,T235029,251390,Y,112,M,,,R,R,,10,25/09/2006
-42.951543,147.356288,T209391,227233,Y,109,M,,,R,R,,10,25/09/2006
-42.951543,147.356288,T240122,253385,N,89,M,,,R,R,,10,25/09/2006
-42.951543,147.356288,T230226,249976,Y,95,M,,,R,R,,10,25/09/2006
-42.95155,147.3568,T239062,255226,Y,116,M,,,R,R,,10,20/04/2007
-42.95155,147.3568,T138364,161129,Y,,M,,,R,D,,10,20/04/2007
-42.95155,147.3568,,,N,161,M,,,R,D,,10,20/04/2007
-42.95155,147.3568,,,N,111,,,,R,D,,10,20/04/2007
-42.95155,147.3568,TW253721,241935,Y,84,F,,,R,R,,10,20/04/2007
-42.95156,147.35591,T260024,285547,N,158,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T260025,285548,N,154,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T164415,192892,Y,158,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T202926,226903,Y,154,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T235061,251420,Y,126,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T260026,285549,N,113,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T260027,285550,N,113,F,Y,YR,R,R,,10,30/06/2008
-42.95156,147.35591,T260028,285551,N,95,M,,,R,R,,10,30/06/2008
-42.95156,147.35591,T172997,192914,Y,114,F,Y,YR,R,R,,10,30/06/2008
-42.95156,147.35591,T260029,285552,N,135,F,Y,YR,R,R,,10,30/06/2008
-42.95156,147.35591,T260030,285553,N,92,F,Y,YR,R,R,,10,30/06/2008
-42.95156,147.35689,T202985,226768,Y,143,M,,,R,R,,10,1/07/2008
-42.95156,147.35689,T175274,199112,Y,158,M,,,R,R,,10,1/07/2008
-42.95156,147.35689,T149643,176113,Y,110,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T235433,257494,Y,135,M,,,R,R,,10,1/07/2008
-42.95156,147.35689,TW253139,241974,Y,97,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,TW250696,240994,Y,112,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T235033,251394,Y,109,M,,,R,R,,10,1/07/2008
-42.95156,147.35689,TW253075,241991,Y,93,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T291547,285713,N,96,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T291548,285714,N,98,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T235061,251420,Y,124,M,,,R,R,,10,1/07/2008
-42.95156,147.35689,TW274330,268556,Y,89,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T230205,249949,Y,101,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,TW265688,267024,Y,100,F,Y,YP,R,R,,10,1/07/2008
-42.95156,147.35689,T264040,272227,Y,81,F,Y,N,R,R,,10,1/07/2008
-42.95156,147.35689,T177377,199523,Y,110,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T223934,252988,Y,126,M,,,R,R,,10,1/07/2008
-42.95156,147.35689,T291549,285715,N,,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,TW265743,267140,Y,78,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,TW265196,266079,Y,85,F,N,,R,R,,10,1/07/2008
-42.95156,147.35689,T265410,291186,Y,82,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,TW265242,266737,Y,90,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,T214909,227048,Y,151,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T202925,226902,Y,152,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T260101,285766,N,110,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,TW253471,242287,Y,111,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T223919,252975,Y,159,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T238341,251479,Y,126,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T209030,226546,Y,115,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,TW265041,265973,Y,88,F,N,,R,R,,10,1/07/2008
-42.95156,147.3564,T260102,285767,N,107,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T172998,192915,Y,133,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,T177064,198829,Y,119,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,T240088,251344,Y,105,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T260103,285768,N,103,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,TW265566,267259,Y,94,F,Y,N,R,R,,10,1/07/2008
-42.95156,147.3564,T66777,108427,Y,136,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,T107450,135997,Y,121,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.3564,T149903,176299,Y,136,F,Y,N,R,R,,10,1/07/2008
-42.95156,147.3564,TW250975,241617,Y,109,M,,,R,R,,10,1/07/2008
-42.95156,147.3564,T260104,285769,N,117,F,Y,YR,R,R,,10,1/07/2008
-42.95156,147.35689,T138002,158195,Y,175,M,,,R,R,,10,2/07/2008
-42.95156,147.35689,T291574,285809,N,167,M,,,R,R,,10,2/07/2008
-42.95156,147.35689,TW253097,242013,Y,95,F,Y,YR,R,R,,10,2/07/2008
-42.95156,147.35689,T291575,285810,N,111,F,Y,YR,R,R,,10,2/07/2008
-42.95156,147.35689,T237806,253706,Y,159,M,,,R,R,,10,2/07/2008
-42.95156,147.3564,T239091,255255,Y,106,F,Y,YR,R,R,,10,2/07/2008
-42.95156,147.3564,T177223,199251,Y,109,F,Y,YR,R,R,,10,2/07/2008
-42.95156,147.3564,T260153,285848,N,119,M,,,R,R,,10,2/07/2008
-42.9516,147.356,T230604,250406,Y,99,F,Y,N,R,R,,10,3/02/2009
-42.9516,147.356,T239153,255853,Y,172,M,,,R,R,,10,3/02/2009
-42.9516,147.356,T299514,278783,Y,110,F,Y,N,R,R,,10,3/02/2009
-42.9516,147.356,T284928,299026,N,129,M,,,R,R,,10,3/02/2009
-42.9516,147.356,T284929,299027,N,95,F,Y,N,R,R,,10,3/02/2009
-42.9516,147.356,T284930,299028,N,102,F,Y,N,R,R,,10,3/02/2009
-42.9516,147.356,TW253088,242004,Y,103,F,Y,N,R,R,,10,3/02/2009
-42.9516,147.356,T284932,299029,N,116,M,,,R,R,,10,3/02/2009
-42.9516,147.356,T284933,299030,N,96,F,Y,N,R,R,,10,3/02/2009
-42.9516,147.356,T260025,285548,Y,153,M,,,R,D,,10,5/02/2009
-42.9516,147.356,T320038,299096,N,122,F,Y,N,R,R,,10,5/02/2009
-42.9516,147.356,T320037,299097,N,106,F,Y,N,R,R,,10,5/02/2009
-42.95161,147.35453,,,N,112,F,Y,,R,D,,10,27/02/2006
-42.95161,147.35453,T223940,253103,N,99,F,Y,,R,R,,10,23/01/2006
-42.95161,147.35453,T235252,253455,N,133,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T235253,253457,N,155,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T235254,253456,N,130,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T161879,192331,Y,166,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T232140,250676,Y,104,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T214968,227320,Y,116,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T177434,199579,Y,151,M,,,R,R,,10,9/01/2007
-42.95161,147.35453,T235290,253624,N,113,M,,,R,R,,10,10/01/2007
-42.95161,147.35453,T209402,227227,Y,125,M,,,R,R,,10,10/01/2007
-42.95161,147.35453,T152067,176711,Y,128,F,,,R,R,,10,10/01/2007
-42.95161,147.35453,T161799,192299,Y,141,M,,,R,R,,10,10/01/2007
-42.95161,147.35453,T161816,192316,Y,164,M,,,R,R,,10,10/01/2007
-42.95161,147.35453,T237899,253739,N,144,M,,,R,R,,10,12/01/2007
-42.95161,147.35453,T237851,253740,N,131,M,,,R,R,,10,12/01/2007
-42.95161,147.35453,T209184,226750,Y,147,M,,,R,R,,10,12/01/2007
-42.95161,147.35453,T237852,253741,N,157,M,,,R,R,,10,12/01/2007
-42.95161,147.35453,T237853,253742,N,148,M,,,R,R,,10,12/01/2007
-42.95161,147.35453,,,N,125,M,,,R,O,,10,12/01/2007
-42.95161,147.35453,T224123,253100,Y,103,M,,,R,R,,10,13/01/2007
-42.95161,147.35453,T149868,176388,Y,116,F,,,R,R,,10,13/01/2007
-42.95161,147.35453,T235228,253647,Y,157,M,,,R,R,,10,13/01/2007
-42.95161,147.35453,T209136,226641,Y,153,M,,,R,R,,10,13/01/2007
-42.95161,147.35453,T240026,251229,Y,121,M,,,R,R,,10,13/01/2007
-42.95161,147.35453,T214867,227018,Y,115,M,,,R,R,,10,15/01/2007
-42.95161,147.35453,T235329,256008,N,118,M,,,R,R,,10,15/01/2007
-42.95161,147.35453,T235253,253457,Y,156,M,,,R,R,,10,15/01/2007
-42.95161,147.35453,T66982,108330,Y,127,F,Y,N,R,R,,10,15/01/2007
-42.95163,147.3560276,TW253088,242004,Y,100,F,Y,N,R,R,,10,14/01/2008
-42.95163,147.3560276,T299514,278783,N,109,F,Y,N,R,R,,10,14/01/2008
-42.95163,147.3560276,T234106,253526,Y,122,M,,,R,R,,10,14/01/2008
-42.95163,147.3560276,T61052,108466,Y,124,F,Y,N,R,R,,10,14/01/2008
-42.95163,147.3560276,T299515,278784,N,131,M,,,R,R,,10,14/01/2008
-42.95163,147.3560276,T299517,278785,N,97,F,Y,N,R,R,,10,14/01/2008
-42.95163,147.3560276,T107577,136121,Y,125,F,Y,N,R,R,,10,14/01/2008
-42.95163,147.3560276,TW253739,241948,Y,92,F,Y,N,R,R,,10,14/01/2008
-42.95163,147.3560276,T161867,192343,Y,165,M,,,R,R,,10,14/01/2008
-42.95163,147.3560276,T228526,248912,Y,115,M,,,R,R,,10,14/01/2008
-42.95168,147.35691,T209077,226656,Y,107,M,,,,R,,10,28/09/2006
-42.95168,147.35691,T240218,253437,N,73,F,Y,N,,R,,10,28/09/2006
-42.95168,147.3565,T175261,199141,Y,166,M,,,R,R,,10,19/04/2007
-42.95171,147.357,T177061,198826,Y,160,M,,,R,R,,10,17/04/2007
-42.95171,147.357,T234047,251241,Y,127,M,,,R,R,,10,17/04/2007
-42.95171,147.357,T73595,108507,Y,125,F,Y,N,R,R,,10,17/04/2007
-42.95171,147.357,TW250135,241324,Y,100,M,,,RP,R,,10,17/04/2007
-42.95171,147.357,T228778,249264,Y,113,M,,,R,R,,10,17/04/2007
-42.95171,147.3573,T177114,199096,Y,147,M,,,R,R,,10,18/04/2007
-42.95171,147.3573,T237806,253706,Y,158,M,,,R,R,,10,18/04/2007
-42.95174,147.3563,T239153,255853,Y,169,M,,,R,R,,10,17/04/2007
-42.95174,147.3563,T237901,255718,N,130,M,,,R,R,,10,17/04/2007
-42.95177,147.35614,T240123,253386,N,122,M,,,R,R,,10,25/09/2006
-42.95177,147.35614,T138074,158361,Y,155,M,,,R,R,,10,25/09/2006
-42.95177,147.35614,T240124,253387,N,91,F,Y,YE,R,R,,10,25/09/2006
-42.95177,147.35614,T228571,248956,Y,103,M,,,R,R,,10,25/09/2006
-42.95178,147.3563,T240216,253435,N,111,M,,,R,R,,10,28/09/2006
-42.95178,147.3563,T240217,253436,N,129,M,,,R,R,,10,28/09/2006
-42.95181,147.3561,T237919,255734,N,160,M,,,R,R,,10,18/04/2007
-42.95181,147.3561,T237920,255735,N,143,M,,,R,R,,10,18/04/2007
-42.951825,147.35666,T164286,192573,Y,124,F,Y,YR,R,R,,10,27/09/2006
-42.95186,147.3569444,T234425,278719,N,90,F,Y,N,R,R,,10,17/01/2008
-42.95186,147.3569444,T234426,278720,N,79,M,,,R,R,,10,17/01/2008
-42.95186,147.3569444,TW250519,241459,Y,94,F,Y,N,R,R,,10,17/01/2008
-42.95186,147.3569444,T202925,226902,Y,153,M,,,R,R,,10,17/01/2008
-42.95186,147.3569444,T214911,227050,Y,99,F,Y,N,R,R,,10,17/01/2008
-42.95186,147.3569444,T159115,182879,Y,117,F,Y,N,R,R,,10,17/01/2008
-42.95186,147.3569444,T102827,134740,Y,115,F,Y,N,R,R,,10,17/01/2008
-42.95186,147.358778,T168161,194458,Y,130,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299492,278763,N,116,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T239167,255948,Y,127,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299493,278764,N,119,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T228813,249327,Y,115,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299494 T299495,278765,N,95,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299496,278766,N,133,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,TW274018,267065,Y,92,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T228587,248972,Y,128,M,,,R,R,,10,14/01/2008
-42.95186,147.358778,T202875,226865,Y,152,M,,,R,R,,10,14/01/2008
-42.95186,147.358778,T299497,278767,N,101,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T152092,176798,Y,126,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299499,278768,N,121,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299500,278769,N,120,M,,,R,R,,10,14/01/2008
-42.95186,147.358778,T237587,251464,Y,131,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,TW250680,240978,Y,112,M,,,R,R,,10,14/01/2008
-42.95186,147.358778,T299502,278770,N,111,F,Y,N,R,R,,10,14/01/2008
-42.95186,147.358778,T299503,278771,N,122,M,,,R,R,,10,14/01/2008
-42.95186,147.358778,T299504,278772,N,116,M,,,R,R,,10,14/01/2008
-42.95186,147.358778,T299505,278773,N,111,F,Y,N,S,R,,10,14/01/2008
-42.95186,147.358778,T299506,278774,N,115,M,,,S,R,,10,14/01/2008
-42.95186,147.358778,T299507,278775,N,96,F,Y,N,S,R,,10,14/01/2008
-42.95186,147.3563328,T299512,278782,N,130,M,,,R,R,,10,14/01/2008
-42.95186,147.3563328,T214955,285373,Y,143,M,,,R,R,,10,14/01/2008
-42.95186,147.3563328,T159080,182845,Y,172,M,,,R,R,,10,14/01/2008
-42.95186,147.3563328,T165007,193033,Y,162,M,,,R,R,,10,14/01/2008
-42.95186,147.3563328,T138074,158361,Y,160,M,,,R,R,,10,14/01/2008
-42.95186,147.3581667,T223840,252895,Y,156,M,,,R,R,,10,15/01/2008
-42.95186,147.3581667,T299528,278796,N,107,M,,,R,R,,10,15/01/2008
-42.95186,147.3581667,T299529,278797,N,149,M,,,R,R,,10,15/01/2008
-42.95186,147.3581667,T209360,227059,Y,142,M,,,R,R,,10,15/01/2008
-42.95186,147.3557222,T234094,253514,Y,148,M,,,R,R,,10,15/01/2008
-42.95186,147.3557222,T235437,257498,Y,120,M,,,R,R,,10,15/01/2008
-42.95186,147.3557222,T299543,278811,N,140,M,,,R,R,,10,15/01/2008
-42.95186,147.3557222,T299544,278812,N,115,F,Y,N,R,R,,10,15/01/2008
-42.95186,147.3557222,T299545,278813,N,100,F,Y,N,R,R,,10,15/01/2008
-42.95186,147.3557222,T299546,278814,N,125,F,Y,N,R,R,,10,15/01/2008
-42.95186,147.3575583,T234137,253560,Y,140,M,,,R,R,,10,16/01/2008
-42.95186,147.3575583,T177061,198826,Y,162,M,,,R,R,,10,16/01/2008
-42.95186,147.3575583,T299549,278817,N,116,M,,,R,R,,10,16/01/2008
-42.95186,147.3575583,T206387,213832,Y,165,M,,,R,R,,10,16/01/2008
-42.95186,147.3575583,T66951,108298,Y,167,M,,,R,R,,10,16/01/2008
-42.95186,147.3575583,T299550,278818,N,124,M,,,R,R,,10,16/01/2008
-42.951861,147.3557224,T286299,333128,N,148,M,,,R,R,,,18/05/2010
-42.951861,147.3557224,T261062,292260,Y,125,M,,,R,R,,,18/05/2010
-42.951861,147.3557224,T286351,333129,N,117,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T61052,108466,Y,126,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286353,333130,N,121,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T232073,249620,Y,132,M,,,R,R,,,18/05/2010
-42.951861,147.3557224,T286354,333131,N,114,M,,,R,R,,,18/05/2010
-42.951861,147.3557224,T286355,333132,N,135,M,,,R,R,,,18/05/2010
-42.951861,147.3557224,T286356,333133,N,103,F,N,N,R,R,,,18/05/2010
-42.951861,147.3557224,T235439,257500,Y,128,M,,,R,R,,,18/05/2010
-42.951861,147.3557224,T286357,333134,N,108,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T236004 T206175,213018,Y,120,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286358,333135,N,115,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286359,333136,N,111,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T206336,213351,Y,115,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286360,333137,N,116,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286361,333138,N,108,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,TW265696,267032,Y,100,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T235037,251398,Y,122,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286362,333139,N,98,F,Y,Y,R,R,,,18/05/2010
-42.951861,147.3557224,T286363,333140,N,116,F,Y,Y,R,R,,,18/05/2010
-42.9519,147.35607,T232003,249532,Y,91,M,,,R,R,,10,26/09/2006
-42.9519,147.35607,T240137,253407,N,124,F,Y,YR,R,R,,10,26/09/2006
-42.9519,147.35607,T230404,250184,Y,87,F,Y,N,R,R,,10,26/09/2006
-42.9519,147.35607,T240136,253408,N,114,F,Y,YR,R,R,,10,26/09/2006
-42.9519,147.3582,T235904,257454,Y,141,M,,,R,R,,10,2/02/2009
-42.9519,147.3569,T235335,256023,Y,137,M,,,R,R,,10,2/02/2009
-42.9519,147.3576,T219361,227385,Y,141,M,,,R,R,,10,3/02/2009
-42.9519,147.3576,T161343,191919,Y,172,M,,,R,R,,10,3/02/2009
-42.9519,147.3576,T284918,299016,N,127,M,,,R,R,,10,3/02/2009
-42.9519,147.3582,T202981,226764,Y,136,M,,,R,R,,10,4/02/2009
-42.9519,147.3582,TW262932,240426,Y,119,M,,,R,R,,10,4/02/2009
-42.9519,147.3582,T284976,299064,N,123,M,,,R,R,,10,4/02/2009
-42.9519,147.3582,T260073,285738,Y,138,M,,,R,R,,10,4/02/2009
-42.9519,147.3557,,,N,164,,,,R,D,,10,4/02/2009
-42.9519,147.3563,T320042,299092,N,148,M,,,R,R,,10,5/02/2009
-42.9519,147.3563,T320041,299093,N,146,M,,,R,R,,10,5/02/2009
-42.9519,147.3563,T240112,253374,Y,133,M,,,R,R,,10,5/02/2009
-42.9519,147.3563,T320040,299094,N,105,F,Y,N,R,R,,10,5/02/2009
-42.9519,147.3563,T320039,299095,N,145,M,,,R,R,,10,5/02/2009
-42.9519,147.3569,,,N,136,,,,R,D,,10,4/02/2009
-42.95192,147.35591,T234089,253509,Y,168,M,,,R,R,,10,30/06/2008
-42.95192,147.35591,T234091,253511,Y,163,M,,,R,R,,10,30/06/2008
-42.95192,147.35591,T260019,285542,N,111,F,Y,YR,R,R,,10,30/06/2008
-42.95192,147.35591,T299546,278814,Y,126,F,Y,YR,R,R,,10,30/06/2008
-42.95192,147.35591,T260020,285543,N,98,F,Y,YR,R,R,,10,30/06/2008
-42.95192,147.35591,T260021,285544,N,112,F,Y,YR,R,R,,10,30/06/2008
-42.95192,147.35591,T260022,285545,N,98,M,,,R,R,,10,30/06/2008
-42.95192,147.35591,T260023,285546,N,84,F,Y,YR,R,R,,10,30/06/2008
-42.95192,147.35591,,,N,70,M,,,R,R,,10,30/06/2008
